Daniel Suarez
Radius Meter Radius Approximation using a circular assumption and splitting interval into 1000 equal parts (for increment).


For X = 7002.5 Average Radius = 56390.7


x(R=56390.7)		f(x,56390.7)
-2420		570.631
-2410		585.593
-2400		600.356
-2390		614.927
-2380		629.31
-2370		643.511
-2360		657.533
-2350		671.382
-2340		685.061
-2330		698.575
-2320		711.927
-2310		725.121
-2300		738.16
-2290		751.048
-2280		763.789
-2270		776.385
-2260		788.839
-2250		801.154
-2240		813.334
-2230		825.379
-2220		837.294
-2210		849.081
-2200		860.742
-2190		872.279
-2180		883.694
-2170		894.991
-2160		906.17
-2150		917.234
-2140		928.184
-2130		939.024
-2120		949.754
-2110		960.376
-2100		970.892
-2090		981.304
-2080		991.613
-2070		1001.82
-2060		1011.93
-2050		1021.94
-2040		1031.85
-2030		1041.67
-2020		1051.39
-2010		1061.02
-2000		1070.56
-1990		1080.01
-1980		1089.37
-1970		1098.64
-1960		1107.83
-1950		1116.93
-1940		1125.94
-1930		1134.87
-1920		1143.72
-1910		1152.49
-1900		1161.18
-1890		1169.79
-1880		1178.31
-1870		1186.77
-1860		1195.14
-1850		1203.44
-1840		1211.66
-1830		1219.81
-1820		1227.89
-1810		1235.89
-1800		1243.82
-1790		1251.68
-1780		1259.47
-1770		1267.19
-1760		1274.84
-1750		1282.42
-1740		1289.94
-1730		1297.38
-1720		1304.76
-1710		1312.08
-1700		1319.33
-1690		1326.51
-1680		1333.64
-1670		1340.69
-1660		1347.69
-1650		1354.62
-1640		1361.49
-1630		1368.3
-1620		1375.05
-1610		1381.74
-1600		1388.37
-1590		1394.94
-1580		1401.45
-1570		1407.9
-1560		1414.3
-1550		1420.64
-1540		1426.92
-1530		1433.14
-1520		1439.31
-1510		1445.42
-1500		1451.48
-1490		1457.48
-1480		1463.43
-1470		1469.33
-1460		1475.17
-1450		1480.95
-1440		1486.69
-1430		1492.37
-1420		1498
-1410		1503.58
-1400		1509.1
-1390		1514.58
-1380		1520
-1370		1525.38
-1360		1530.7
-1350		1535.97
-1340		1541.2
-1330		1546.37
-1320		1551.5
-1310		1556.57
-1300		1561.6
-1290		1566.58
-1280		1571.52
-1270		1576.4
-1260		1581.24
-1250		1586.03
-1240		1590.77
-1230		1595.47
-1220		1600.12
-1210		1604.73
-1200		1609.29
-1190		1613.8
-1180		1618.27
-1170		1622.69
-1160		1627.07
-1150		1631.4
-1140		1635.69
-1130		1639.94
-1120		1644.14
-1110		1648.29
-1100		1652.41
-1090		1656.48
-1080		1660.5
-1070		1664.49
-1060		1668.43
-1050		1672.33
-1040		1676.18
-1030		1679.99
-1020		1683.77
-1010		1687.5
-1000		1691.18
-990		1694.83
-980		1698.43
-970		1702
-960		1705.52
-950		1709
-940		1712.44
-930		1715.84
-920		1719.2
-910		1722.52
-900		1725.8
-890		1729.04
-880		1732.23
-870		1735.39
-860		1738.51
-850		1741.59
-840		1744.63
-830		1747.63
-820		1750.6
-810		1753.52
-800		1756.4
-790		1759.25
-780		1762.06
-770		1764.82
-760		1767.55
-750		1770.25
-740		1772.9
-730		1775.51
-720		1778.09
-710		1780.63
-700		1783.13
-690		1785.6
-680		1788.02
-670		1790.41
-660		1792.77
-650		1795.08
-640		1797.36
-630		1799.6
-620		1801.8
-610		1803.97
-600		1806.1
-590		1808.19
-580		1810.25
-570		1812.26
-560		1814.25
-550		1816.19
-540		1818.1
-530		1819.98
-520		1821.82
-510		1823.62
-500		1825.38
-490		1827.11
-480		1828.81
-470		1830.46
-460		1832.08
-450		1833.67
-440		1835.22
-430		1836.74
-420		1838.21
-410		1839.66
-400		1841.07
-390		1842.44
-380		1843.78
-370		1845.08
-360		1846.34
-350		1847.58
-340		1848.77
-330		1849.93
-320		1851.06
-310		1852.15
-300		1853.21
-290		1854.23
-280		1855.21
-270		1856.16
-260		1857.08
-250		1857.96
-240		1858.81
-230		1859.62
-220		1860.4
-210		1861.14
-200		1861.84
-190		1862.52
-180		1863.16
-170		1863.76
-160		1864.33
-150		1864.86
-140		1865.36
-130		1865.83
-120		1866.26
-110		1866.65
-100		1867.02
-90		1867.34
-80		1867.64
-70		1867.89
-60		1868.12
-50		1868.31
-40		1868.46
-30		1868.58
-20		1868.67
-10		1868.72
0		1868.74
10		1868.72
20		1868.67
30		1868.58
40		1868.46
50		1868.31
60		1868.12
70		1867.89
80		1867.64
90		1867.34
100		1867.02
110		1866.65
120		1866.26
130		1865.83
140		1865.36
150		1864.86
160		1864.33
170		1863.76
180		1863.16
190		1862.52
200		1861.84
210		1861.14
220		1860.4
230		1859.62
240		1858.81
250		1857.96
260		1857.08
270		1856.16
280		1855.21
290		1854.23
300		1853.21
310		1852.15
320		1851.06
330		1849.93
340		1848.77
350		1847.58
360		1846.34
370		1845.08
380		1843.78
390		1842.44
400		1841.07
410		1839.66
420		1838.21
430		1836.74
440		1835.22
450		1833.67
460		1832.08
470		1830.46
480		1828.81
490		1827.11
500		1825.38
510		1823.62
520		1821.82
530		1819.98
540		1818.1
550		1816.19
560		1814.25
570		1812.26
580		1810.25
590		1808.19
600		1806.1
610		1803.97
620		1801.8
630		1799.6
640		1797.36
650		1795.08
660		1792.77
670		1790.41
680		1788.02
690		1785.6
700		1783.13
710		1780.63
720		1778.09
730		1775.51
740		1772.9
750		1770.25
760		1767.55
770		1764.82
780		1762.06
790		1759.25
800		1756.4
810		1753.52
820		1750.6
830		1747.63
840		1744.63
850		1741.59
860		1738.51
870		1735.39
880		1732.23
890		1729.04
900		1725.8
910		1722.52
920		1719.2
930		1715.84
940		1712.44
950		1709
960		1705.52
970		1702
980		1698.43
990		1694.83
1000		1691.18
1010		1687.5
1020		1683.77
1030		1679.99
1040		1676.18
1050		1672.33
1060		1668.43
1070		1664.49
1080		1660.5
1090		1656.48
1100		1652.41
1110		1648.29
1120		1644.14
1130		1639.94
1140		1635.69
1150		1631.4
1160		1627.07
1170		1622.69
1180		1618.27
1190		1613.8
1200		1609.29
1210		1604.73
1220		1600.12
1230		1595.47
1240		1590.77
1250		1586.03
1260		1581.24
1270		1576.4
1280		1571.52
1290		1566.58
1300		1561.6
1310		1556.57
1320		1551.5
1330		1546.37
1340		1541.2
1350		1535.97
1360		1530.7
1370		1525.38
1380		1520
1390		1514.58
1400		1509.1
1410		1503.58
1420		1498
1430		1492.37
1440		1486.69
1450		1480.95
1460		1475.17
1470		1469.33
1480		1463.43
1490		1457.48
1500		1451.48
1510		1445.42
1520		1439.31
1530		1433.14
1540		1426.92
1550		1420.64
1560		1414.3
1570		1407.9
1580		1401.45
1590		1394.94
1600		1388.37
1610		1381.74
1620		1375.05
1630		1368.3
1640		1361.49
1650		1354.62
1660		1347.69
1670		1340.69
1680		1333.64
1690		1326.51
1700		1319.33
1710		1312.08
1720		1304.76
1730		1297.38
1740		1289.94
1750		1282.42
1760		1274.84
1770		1267.19
1780		1259.47
1790		1251.68
1800		1243.82
1810		1235.89
1820		1227.89
1830		1219.81
1840		1211.66
1850		1203.44
1860		1195.14
1870		1186.77
1880		1178.31
1890		1169.79
1900		1161.18
1910		1152.49
1920		1143.72
1930		1134.87
1940		1125.94
1950		1116.93
1960		1107.83
1970		1098.64
1980		1089.37
1990		1080.01
2000		1070.56
2010		1061.02
2020		1051.39
2030		1041.67
2040		1031.85
2050		1021.94
2060		1011.93
2070		1001.82
2080		991.613
2090		981.304
2100		970.892
2110		960.376
2120		949.754
2130		939.024
2140		928.184
2150		917.234
2160		906.17
2170		894.991
2180		883.694
2190		872.279
2200		860.742
2210		849.081
2220		837.294
2230		825.379
2240		813.334
2250		801.154
2260		788.839
2270		776.385
2280		763.789
2290		751.048
2300		738.16
2310		725.121
2320		711.927
2330		698.575
2340		685.061
2350		671.382
2360		657.533
2370		643.511
2380		629.31
2390		614.927
2400		600.356
2410		585.593
2420		570.631
2430		555.467
2440		540.093
2450		524.503
2460		508.692
2470		492.651
2480		476.374
2490		459.854
2500		443.081
2510		426.047
2520		408.744
2530		391.16
2540		373.287
2550		355.111
2560		336.623
2570		317.808
2580		298.653
2590		279.143
2600		259.262
2610		238.992
2620		218.316
2630		197.212
2640		175.657
2650		153.629
2660		131.098
2670		108.037
2680		84.4127
2690		60.1878
2700		35.3219
2710		9.7695
2720		-16.5212
2730		-43.6087
2740		-71.5603
2750		-100.453
2760		-130.378
2770		-161.44
2780		-193.765
2790		-227.506
2800		-262.846
2810		-300.016
2820		-339.31
2830		-381.109
2840		-425.928
2850		-474.49
2860		-527.866
2870		-587.773
2880		-657.297
2890		-743.208
2900		-869.14
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 5270 Average Radius = 2759.1


x(R=2759.1)		f(x,2759.1)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		-594.27
-2740		-494.086
-2730		-418.508
-2720		-355.321
-2710		-299.972
-2700		-250.166
-2690		-204.551
-2680		-162.252
-2670		-122.664
-2660		-85.3482
-2650		-49.9724
-2640		-16.2802
-2630		15.9325
-2620		46.8311
-2610		76.5515
-2600		105.208
-2590		132.896
-2580		159.698
-2570		185.685
-2560		210.92
-2550		235.455
-2540		259.339
-2530		282.614
-2520		305.318
-2510		327.485
-2500		349.145
-2490		370.327
-2480		391.055
-2470		411.352
-2460		431.24
-2450		450.737
-2440		469.861
-2430		488.629
-2420		507.056
-2410		525.156
-2400		542.941
-2390		560.425
-2380		577.618
-2370		594.531
-2360		611.174
-2350		627.556
-2340		643.686
-2330		659.572
-2320		675.223
-2310		690.645
-2300		705.845
-2290		720.83
-2280		735.607
-2270		750.18
-2260		764.556
-2250		778.74
-2240		792.737
-2230		806.552
-2220		820.189
-2210		833.654
-2200		846.949
-2190		860.079
-2180		873.049
-2170		885.861
-2160		898.519
-2150		911.027
-2140		923.387
-2130		935.603
-2120		947.678
-2110		959.615
-2100		971.417
-2090		983.085
-2080		994.623
-2070		1006.03
-2060		1017.32
-2050		1028.48
-2040		1039.52
-2030		1050.44
-2020		1061.25
-2010		1071.94
-2000		1082.52
-1990		1092.99
-1980		1103.34
-1970		1113.6
-1960		1123.74
-1950		1133.78
-1940		1143.72
-1930		1153.56
-1920		1163.3
-1910		1172.94
-1900		1182.48
-1890		1191.93
-1880		1201.29
-1870		1210.55
-1860		1219.73
-1850		1228.81
-1840		1237.8
-1830		1246.71
-1820		1255.53
-1810		1264.26
-1800		1272.91
-1790		1281.48
-1780		1289.96
-1770		1298.36
-1760		1306.69
-1750		1314.93
-1740		1323.1
-1730		1331.18
-1720		1339.19
-1710		1347.13
-1700		1354.99
-1690		1362.77
-1680		1370.49
-1670		1378.13
-1660		1385.69
-1650		1393.19
-1640		1400.62
-1630		1407.97
-1620		1415.26
-1610		1422.48
-1600		1429.63
-1590		1436.72
-1580		1443.74
-1570		1450.69
-1560		1457.58
-1550		1464.4
-1540		1471.16
-1530		1477.85
-1520		1484.48
-1510		1491.05
-1500		1497.56
-1490		1504.01
-1480		1510.4
-1470		1516.72
-1460		1522.99
-1450		1529.19
-1440		1535.34
-1430		1541.43
-1420		1547.46
-1410		1553.44
-1400		1559.35
-1390		1565.21
-1380		1571.02
-1370		1576.77
-1360		1582.46
-1350		1588.1
-1340		1593.68
-1330		1599.21
-1320		1604.68
-1310		1610.1
-1300		1615.47
-1290		1620.79
-1280		1626.05
-1270		1631.26
-1260		1636.42
-1250		1641.53
-1240		1646.58
-1230		1651.59
-1220		1656.55
-1210		1661.45
-1200		1666.3
-1190		1671.11
-1180		1675.87
-1170		1680.57
-1160		1685.23
-1150		1689.84
-1140		1694.4
-1130		1698.91
-1120		1703.38
-1110		1707.8
-1100		1712.17
-1090		1716.49
-1080		1720.77
-1070		1725
-1060		1729.18
-1050		1733.32
-1040		1737.42
-1030		1741.46
-1020		1745.46
-1010		1749.42
-1000		1753.33
-990		1757.2
-980		1761.02
-970		1764.8
-960		1768.53
-950		1772.22
-940		1775.86
-930		1779.47
-920		1783.02
-910		1786.54
-900		1790.01
-890		1793.44
-880		1796.83
-870		1800.17
-860		1803.47
-850		1806.73
-840		1809.95
-830		1813.13
-820		1816.26
-810		1819.35
-800		1822.4
-790		1825.41
-780		1828.38
-770		1831.3
-760		1834.19
-750		1837.04
-740		1839.84
-730		1842.6
-720		1845.33
-710		1848.01
-700		1850.65
-690		1853.26
-680		1855.82
-670		1858.34
-660		1860.83
-650		1863.27
-640		1865.67
-630		1868.04
-620		1870.36
-610		1872.65
-600		1874.9
-590		1877.11
-580		1879.28
-570		1881.41
-560		1883.5
-550		1885.55
-540		1887.57
-530		1889.54
-520		1891.48
-510		1893.38
-500		1895.24
-490		1897.07
-480		1898.85
-470		1900.6
-460		1902.31
-450		1903.98
-440		1905.62
-430		1907.21
-420		1908.77
-410		1910.29
-400		1911.78
-390		1913.22
-380		1914.63
-370		1916.01
-360		1917.34
-350		1918.64
-340		1919.9
-330		1921.12
-320		1922.31
-310		1923.46
-300		1924.57
-290		1925.64
-280		1926.68
-270		1927.68
-260		1928.65
-250		1929.58
-240		1930.47
-230		1931.32
-220		1932.14
-210		1932.92
-200		1933.67
-190		1934.38
-180		1935.05
-170		1935.68
-160		1936.28
-150		1936.85
-140		1937.37
-130		1937.86
-120		1938.32
-110		1938.73
-100		1939.11
-90		1939.46
-80		1939.77
-70		1940.04
-60		1940.27
-50		1940.47
-40		1940.64
-30		1940.76
-20		1940.85
-10		1940.91
0		1940.93
10		1940.91
20		1940.85
30		1940.76
40		1940.64
50		1940.47
60		1940.27
70		1940.04
80		1939.77
90		1939.46
100		1939.11
110		1938.73
120		1938.32
130		1937.86
140		1937.37
150		1936.85
160		1936.28
170		1935.68
180		1935.05
190		1934.38
200		1933.67
210		1932.92
220		1932.14
230		1931.32
240		1930.47
250		1929.58
260		1928.65
270		1927.68
280		1926.68
290		1925.64
300		1924.57
310		1923.46
320		1922.31
330		1921.12
340		1919.9
350		1918.64
360		1917.34
370		1916.01
380		1914.63
390		1913.22
400		1911.78
410		1910.29
420		1908.77
430		1907.21
440		1905.62
450		1903.98
460		1902.31
470		1900.6
480		1898.85
490		1897.07
500		1895.24
510		1893.38
520		1891.48
530		1889.54
540		1887.57
550		1885.55
560		1883.5
570		1881.41
580		1879.28
590		1877.11
600		1874.9
610		1872.65
620		1870.36
630		1868.04
640		1865.67
650		1863.27
660		1860.83
670		1858.34
680		1855.82
690		1853.26
700		1850.65
710		1848.01
720		1845.33
730		1842.6
740		1839.84
750		1837.04
760		1834.19
770		1831.3
780		1828.38
790		1825.41
800		1822.4
810		1819.35
820		1816.26
830		1813.13
840		1809.95
850		1806.73
860		1803.47
870		1800.17
880		1796.83
890		1793.44
900		1790.01
910		1786.54
920		1783.02
930		1779.47
940		1775.86
950		1772.22
960		1768.53
970		1764.8
980		1761.02
990		1757.2
1000		1753.33
1010		1749.42
1020		1745.46
1030		1741.46
1040		1737.42
1050		1733.32
1060		1729.18
1070		1725
1080		1720.77
1090		1716.49
1100		1712.17
1110		1707.8
1120		1703.38
1130		1698.91
1140		1694.4
1150		1689.84
1160		1685.23
1170		1680.57
1180		1675.87
1190		1671.11
1200		1666.3
1210		1661.45
1220		1656.55
1230		1651.59
1240		1646.58
1250		1641.53
1260		1636.42
1270		1631.26
1280		1626.05
1290		1620.79
1300		1615.47
1310		1610.1
1320		1604.68
1330		1599.21
1340		1593.68
1350		1588.1
1360		1582.46
1370		1576.77
1380		1571.02
1390		1565.21
1400		1559.35
1410		1553.44
1420		1547.46
1430		1541.43
1440		1535.34
1450		1529.19
1460		1522.99
1470		1516.72
1480		1510.4
1490		1504.01
1500		1497.56
1510		1491.05
1520		1484.48
1530		1477.85
1540		1471.16
1550		1464.4
1560		1457.58
1570		1450.69
1580		1443.74
1590		1436.72
1600		1429.63
1610		1422.48
1620		1415.26
1630		1407.97
1640		1400.62
1650		1393.19
1660		1385.69
1670		1378.13
1680		1370.49
1690		1362.77
1700		1354.99
1710		1347.13
1720		1339.19
1730		1331.18
1740		1323.1
1750		1314.93
1760		1306.69
1770		1298.36
1780		1289.96
1790		1281.48
1800		1272.91
1810		1264.26
1820		1255.53
1830		1246.71
1840		1237.8
1850		1228.81
1860		1219.73
1870		1210.55
1880		1201.29
1890		1191.93
1900		1182.48
1910		1172.94
1920		1163.3
1930		1153.56
1940		1143.72
1950		1133.78
1960		1123.74
1970		1113.6
1980		1103.34
1990		1092.99
2000		1082.52
2010		1071.94
2020		1061.25
2030		1050.44
2040		1039.52
2050		1028.48
2060		1017.32
2070		1006.03
2080		994.623
2090		983.085
2100		971.417
2110		959.615
2120		947.678
2130		935.603
2140		923.387
2150		911.027
2160		898.519
2170		885.861
2180		873.049
2190		860.079
2200		846.949
2210		833.654
2220		820.189
2230		806.552
2240		792.737
2250		778.74
2260		764.556
2270		750.18
2280		735.607
2290		720.83
2300		705.845
2310		690.645
2320		675.223
2330		659.572
2340		643.686
2350		627.556
2360		611.174
2370		594.531
2380		577.618
2390		560.425
2400		542.941
2410		525.156
2420		507.056
2430		488.629
2440		469.861
2450		450.737
2460		431.24
2470		411.352
2480		391.055
2490		370.327
2500		349.145
2510		327.485
2520		305.318
2530		282.614
2540		259.339
2550		235.455
2560		210.92
2570		185.685
2580		159.698
2590		132.896
2600		105.208
2610		76.5515
2620		46.8311
2630		15.9325
2640		-16.2802
2650		-49.9724
2660		-85.3482
2670		-122.664
2680		-162.252
2690		-204.551
2700		-250.166
2710		-299.972
2720		-355.321
2730		-418.508
2740		-494.086
2750		-594.27
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 5112.5 Average Radius = 2631.3


x(R=2631.3)		f(x,2631.3)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		nan
-2740		nan
-2730		nan
-2720		nan
-2710		nan
-2700		nan
-2690		nan
-2680		nan
-2670		nan
-2660		nan
-2650		nan
-2640		nan
-2630		-541.257
-2620		-380.362
-2610		-289.834
-2600		-219.312
-2590		-159.589
-2580		-106.911
-2570		-59.3007
-2560		-15.5686
-2550		25.0702
-2540		63.1646
-2530		99.1169
-2520		133.232
-2510		165.749
-2500		196.857
-2490		226.711
-2480		255.438
-2470		283.145
-2460		309.925
-2450		335.853
-2440		360.997
-2430		385.416
-2420		409.162
-2410		432.279
-2400		454.808
-2390		476.785
-2380		498.243
-2370		519.211
-2360		539.715
-2350		559.78
-2340		579.427
-2330		598.677
-2320		617.547
-2310		636.056
-2300		654.219
-2290		672.05
-2280		689.562
-2270		706.769
-2260		723.683
-2250		740.313
-2240		756.671
-2230		772.765
-2220		788.605
-2210		804.2
-2200		819.557
-2190		834.683
-2180		849.587
-2170		864.274
-2160		878.751
-2150		893.024
-2140		907.099
-2130		920.98
-2120		934.674
-2110		948.185
-2100		961.518
-2090		974.677
-2080		987.667
-2070		1000.49
-2060		1013.15
-2050		1025.66
-2040		1038.01
-2030		1050.21
-2020		1062.26
-2010		1074.17
-2000		1085.94
-1990		1097.56
-1980		1109.05
-1970		1120.41
-1960		1131.64
-1950		1142.74
-1940		1153.72
-1930		1164.57
-1920		1175.3
-1910		1185.91
-1900		1196.41
-1890		1206.79
-1880		1217.06
-1870		1227.21
-1860		1237.26
-1850		1247.2
-1840		1257.03
-1830		1266.77
-1820		1276.39
-1810		1285.92
-1800		1295.35
-1790		1304.68
-1780		1313.91
-1770		1323.05
-1760		1332.09
-1750		1341.04
-1740		1349.9
-1730		1358.67
-1720		1367.36
-1710		1375.95
-1700		1384.46
-1690		1392.88
-1680		1401.22
-1670		1409.47
-1660		1417.64
-1650		1425.73
-1640		1433.74
-1630		1441.67
-1620		1449.53
-1610		1457.3
-1600		1465
-1590		1472.62
-1580		1480.16
-1570		1487.64
-1560		1495.04
-1550		1502.36
-1540		1509.61
-1530		1516.8
-1520		1523.91
-1510		1530.95
-1500		1537.92
-1490		1544.83
-1480		1551.66
-1470		1558.43
-1460		1565.14
-1450		1571.77
-1440		1578.34
-1430		1584.85
-1420		1591.29
-1410		1597.67
-1400		1603.99
-1390		1610.24
-1380		1616.43
-1370		1622.56
-1360		1628.63
-1350		1634.63
-1340		1640.58
-1330		1646.47
-1320		1652.3
-1310		1658.07
-1300		1663.78
-1290		1669.43
-1280		1675.03
-1270		1680.57
-1260		1686.05
-1250		1691.48
-1240		1696.85
-1230		1702.16
-1220		1707.42
-1210		1712.63
-1200		1717.78
-1190		1722.88
-1180		1727.92
-1170		1732.91
-1160		1737.85
-1150		1742.73
-1140		1747.57
-1130		1752.35
-1120		1757.08
-1110		1761.76
-1100		1766.38
-1090		1770.96
-1080		1775.49
-1070		1779.96
-1060		1784.39
-1050		1788.76
-1040		1793.09
-1030		1797.37
-1020		1801.6
-1010		1805.78
-1000		1809.91
-990		1814
-980		1818.04
-970		1822.02
-960		1825.97
-950		1829.86
-940		1833.71
-930		1837.51
-920		1841.27
-910		1844.98
-900		1848.64
-890		1852.26
-880		1855.83
-870		1859.35
-860		1862.83
-850		1866.27
-840		1869.66
-830		1873.01
-820		1876.31
-810		1879.57
-800		1882.78
-790		1885.95
-780		1889.07
-770		1892.16
-760		1895.19
-750		1898.19
-740		1901.14
-730		1904.05
-720		1906.92
-710		1909.74
-700		1912.52
-690		1915.26
-680		1917.96
-670		1920.61
-660		1923.22
-650		1925.79
-640		1928.32
-630		1930.81
-620		1933.25
-610		1935.66
-600		1938.02
-590		1940.34
-580		1942.62
-570		1944.86
-560		1947.06
-550		1949.22
-540		1951.33
-530		1953.41
-520		1955.45
-510		1957.44
-500		1959.4
-490		1961.31
-480		1963.19
-470		1965.02
-460		1966.82
-450		1968.58
-440		1970.29
-430		1971.97
-420		1973.6
-410		1975.2
-400		1976.76
-390		1978.28
-380		1979.76
-370		1981.2
-360		1982.6
-350		1983.96
-340		1985.28
-330		1986.57
-320		1987.81
-310		1989.02
-300		1990.18
-290		1991.31
-280		1992.4
-270		1993.45
-260		1994.46
-250		1995.44
-240		1996.37
-230		1997.27
-220		1998.13
-210		1998.95
-200		1999.73
-190		2000.47
-180		2001.18
-170		2001.84
-160		2002.47
-150		2003.06
-140		2003.61
-130		2004.13
-120		2004.6
-110		2005.04
-100		2005.44
-90		2005.8
-80		2006.12
-70		2006.41
-60		2006.66
-50		2006.87
-40		2007.04
-30		2007.17
-20		2007.26
-10		2007.32
0		2007.34
10		2007.32
20		2007.26
30		2007.17
40		2007.04
50		2006.87
60		2006.66
70		2006.41
80		2006.12
90		2005.8
100		2005.44
110		2005.04
120		2004.6
130		2004.13
140		2003.61
150		2003.06
160		2002.47
170		2001.84
180		2001.18
190		2000.47
200		1999.73
210		1998.95
220		1998.13
230		1997.27
240		1996.37
250		1995.44
260		1994.46
270		1993.45
280		1992.4
290		1991.31
300		1990.18
310		1989.02
320		1987.81
330		1986.57
340		1985.28
350		1983.96
360		1982.6
370		1981.2
380		1979.76
390		1978.28
400		1976.76
410		1975.2
420		1973.6
430		1971.97
440		1970.29
450		1968.58
460		1966.82
470		1965.02
480		1963.19
490		1961.31
500		1959.4
510		1957.44
520		1955.45
530		1953.41
540		1951.33
550		1949.22
560		1947.06
570		1944.86
580		1942.62
590		1940.34
600		1938.02
610		1935.66
620		1933.25
630		1930.81
640		1928.32
650		1925.79
660		1923.22
670		1920.61
680		1917.96
690		1915.26
700		1912.52
710		1909.74
720		1906.92
730		1904.05
740		1901.14
750		1898.19
760		1895.19
770		1892.16
780		1889.07
790		1885.95
800		1882.78
810		1879.57
820		1876.31
830		1873.01
840		1869.66
850		1866.27
860		1862.83
870		1859.35
880		1855.83
890		1852.26
900		1848.64
910		1844.98
920		1841.27
930		1837.51
940		1833.71
950		1829.86
960		1825.97
970		1822.02
980		1818.04
990		1814
1000		1809.91
1010		1805.78
1020		1801.6
1030		1797.37
1040		1793.09
1050		1788.76
1060		1784.39
1070		1779.96
1080		1775.49
1090		1770.96
1100		1766.38
1110		1761.76
1120		1757.08
1130		1752.35
1140		1747.57
1150		1742.73
1160		1737.85
1170		1732.91
1180		1727.92
1190		1722.88
1200		1717.78
1210		1712.63
1220		1707.42
1230		1702.16
1240		1696.85
1250		1691.48
1260		1686.05
1270		1680.57
1280		1675.03
1290		1669.43
1300		1663.78
1310		1658.07
1320		1652.3
1330		1646.47
1340		1640.58
1350		1634.63
1360		1628.63
1370		1622.56
1380		1616.43
1390		1610.24
1400		1603.99
1410		1597.67
1420		1591.29
1430		1584.85
1440		1578.34
1450		1571.77
1460		1565.14
